,radio,lon,lat,range,TowerID
5208,LTE,77.426834106445,23.276596069335998,1000,40478-40031-10818857
5209,LTE,77.418594,23.280029000000006,1000,40478-40031-10797057
5210,LTE,77.443588,23.282913,1000,40478-42031-10784809
5211,LTE,77.47558599999998,23.270416,1000,40478-43031-10916393
5212,UMTS,77.46734599999998,23.269043,1000,40478-33031-19883644
5213,UMTS,77.392501831055,23.236770629882997,1000,40467-61821-1223409
5214,GSM,77.40966800000002,23.254623,1000,40478-30974-10813
5215,GSM,77.400741577148,23.236770629882997,1000,40478-30975-10732
5216,GSM,77.397308,23.238831,1000,40478-30975-10061
5217,GSM,77.39936800000002,23.236084,1000,40478-30975-10733
5218,GSM,77.407608,23.247299,1365,40478-30975-10062
5219,GSM,77.400741577148,23.238143920898,1000,40478-30975-10261
5220,LTE,77.408638,23.268013,1000,40478-40031-11775274
5221,LTE,77.42820739746101,23.299942016602,1000,40478-41031-10800938
5222,LTE,77.51197814941399,23.240890502930004,1000,40478-43031-11466793
5223,LTE,77.507172,23.192139,1000,40478-41081-10962473
5224,LTE,77.51197814941399,23.192825317382997,1000,40478-41081-10785066
5225,LTE,77.502365112305,23.151626586914002,1000,40478-42081-10926377
5226,LTE,77.51197814941399,23.192825317382997,1000,40478-42081-10302977
5227,LTE,77.407608032227,23.304061889648,1000,40478-41031-11467307
5228,LTE,77.436104,23.292732,1000,40478-41031-11770666
5229,GSM,77.422028,23.308182,1000,40478-35500-13212
5230,GSM,77.42408752441399,23.310928344727,1000,40478-35500-11822
5231,GSM,77.44605899999998,23.318483,2396,40478-35500-12941
5232,GSM,77.421341,23.306808,1000,40478-35500-12661
5233,LTE,77.41081199999998,23.26973,1000,40478-40031-11466282
5234,LTE,77.407608032227,23.269729614257997,1000,40478-40031-10795306
5235,LTE,77.46116638183601,23.276596069335998,1000,40478-43031-10808106
5236,LTE,77.408981323242,23.271102905273,1000,40478-40031-11466283
5237,GSM,77.48176574707,23.224411010742003,1000,40467-61302-32862
5238,GSM,77.417908,23.301315,1000,40478-35500-11611
5239,GSM,77.420273,23.215256,1000,40478-30975-10922
5240,GSM,77.422028,23.225784,1000,40478-30975-11602
5241,GSM,77.423401,23.225784,1000,40478-30975-10892
5242,GSM,77.422714,23.225784,1000,40478-30975-10132
5243,LTE,77.455673217773,23.251876831055004,1000,40478-43031-10796075
5244,LTE,77.430953979492,23.250503540039002,1000,40478-42031-10917674
5245,LTE,77.470779418945,23.238143920898,1000,40478-43031-10784299
5246,UMTS,77.444412,23.25325,1000,40478-33031-19859255
5247,UMTS,77.404861450195,23.229904174805004,1000,40458-3091-20262697
5248,GSM,77.433700561523,23.192825317382997,1000,40478-30976-10831
5249,LTE,77.466659545898,23.242263793944996,1000,40478-43031-10799659
5250,LTE,77.471809,23.24707,1000,40478-43031-10799658
5251,LTE,77.366753,23.275738,1000,40478-41031-10829097
5252,LTE,77.365036010742,23.301315307617003,1000,40478-41031-10832939
5253,LTE,77.432327270508,23.298568725585998,1000,40478-41031-10800937
5254,LTE,77.46116638183601,23.264236450194996,1000,40478-43031-10799145
5255,LTE,77.463912963867,23.264236450194996,1000,40478-43031-10799146
5256,GSM,77.48176574707,23.224411010742003,1000,40467-61302-32961
5257,LTE,77.408981323242,23.261489868164002,1000,40478-40031-10797866
5258,LTE,77.407608032227,23.264236450194996,1000,40478-40031-10798891
5259,GSM,77.48313900000002,23.227158,1000,40467-61302-43512
5260,UMTS,77.454299926758,23.277969360352,1000,40458-3091-20261895
5261,GSM,77.419967651367,23.183212280273,1000,40478-38011-11571
5262,GSM,77.414474487305,23.185958862305004,1000,40478-30976-11723
5263,GSM,77.422165,23.183762,1000,40478-30976-13411
5264,GSM,77.42088299999998,23.182297,1000,40478-30976-13412
5265,GSM,77.41996800000003,23.183899,1000,40478-30976-13413
5266,GSM,77.42214200000002,23.181496,1000,40478-30976-11501
5267,UMTS,77.418594360352,23.229904174805004,1000,40458-3091-20262707
5268,UMTS,77.41584777832,23.231277465820003,1000,40458-3091-20262715
5269,UMTS,77.352676391602,23.302688598632997,1000,40458-3091-20262256
5270,UMTS,77.481308,23.145218,1000,40458-3091-20262296
5271,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14773
5272,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14451
5273,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14782
5274,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14833
5275,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14752
5276,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14652
5277,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14453
5278,GSM,77.407608032227,23.162612915039002,1000,40458-2141-14452
5279,LTE,77.407608032227,23.162612915039002,1000,40478-42081-10821931
5280,LTE,77.407608032227,23.162612915039002,1000,40478-42081-10795050
5281,UMTS,77.48313900000002,23.14064,1000,40458-3091-20260516
5282,UMTS,77.392501831055,23.261489868164002,1000,40458-3091-20259735
5283,UMTS,77.387008666992,23.261489868164002,1000,40458-3091-20261715
5284,UMTS,77.476272583008,23.151626586914002,1000,40458-3091-20262295
5285,UMTS,77.465286254883,23.166732788085998,1000,40458-3091-20260477
5286,UMTS,77.397994995117,23.253250122070003,1000,40458-3091-20259846
5287,UMTS,77.46803283691399,23.163986206055004,1000,40458-3091-20260475
5288,UMTS,77.463912963867,23.169479370117003,1000,40458-3091-20261806
5289,UMTS,77.392501831055,23.258743286132997,1000,40458-3091-20262227
5290,UMTS,77.436447143555,23.223037719727,1000,40458-3091-20262655
5291,UMTS,77.40211486816399,23.234024047852,1000,40458-3091-20262716
5292,GSM,77.417679,23.201981,1000,40478-38011-11573
5293,GSM,77.41832,23.202713,1000,40478-38011-11811
5294,GSM,77.354507,23.297653,1646,40467-61301-34293
5295,GSM,77.356796264648,23.312301635742003,1000,40467-4105-11450
5296,UMTS,77.451095,23.254166,2258,40493-903-967324
5297,LTE,77.469921,23.27282,1000,40478-43031-10787369
5298,GSM,77.473526,23.212738,1078,40458-2141-14631
5299,UMTS,77.38391899999998,23.243637,1000,40493-903-1565970
5300,LTE,77.433700561523,23.236770629882997,1000,40478-40081-10783274
5301,LTE,77.433700561523,23.238143920898,1000,40478-40081-10790913
5302,LTE,77.43507385253899,23.238143920898,1000,40478-40081-11500035
5303,LTE,77.433700561523,23.239517211914002,1000,40478-40081-10783273
5304,LTE,77.433700561523,23.238143920898,1000,40478-40081-10783275
5305,LTE,77.417221,23.187675,1000,40478-42081-10906153
5306,LTE,77.433700561523,23.235397338867003,1000,40478-40081-10788649
5307,UMTS,77.410354614258,23.243637084960998,1000,40467-61821-1214021
5308,UMTS,77.410354614258,23.243637084960998,1000,40467-61821-1214010
5309,UMTS,77.41035500000002,23.245697,1000,40467-61821-1223440
5310,GSM,77.51088,23.247208,1033,40478-30932-12674
5311,GSM,77.387008666992,23.243637084960998,1000,40458-2131-13953
5312,GSM,77.36915588378899,23.217544555664002,1000,40458-2141-14842
5313,GSM,77.443313598633,23.253250122070003,1000,40458-2131-13093
5314,GSM,77.36915588378899,23.218917846680004,1000,40458-2141-14562
5315,GSM,77.36915588378899,23.218917846680004,1000,40458-2141-14843
5316,GSM,77.38700899999998,23.245697,1000,40493-6002-13542
5317,GSM,77.444,23.25325,1000,40493-7193-58743
5318,GSM,77.355422973633,23.234024047852,1000,40458-1507-62208
5319,GSM,77.375473,23.249405,1000,40458-2131-13493
5320,GSM,77.429580688477,23.232650756835998,1000,40467-61301-43971
5321,GSM,77.429580688477,23.232650756835998,1000,40467-61301-34203
5322,GSM,77.429580688477,23.232650756835998,1000,40467-61301-32523
5323,GSM,77.429580688477,23.232650756835998,1000,40467-61301-32522
5324,GSM,77.429580688477,23.232650756835998,1000,40467-61301-32521
5325,GSM,77.430953979492,23.232650756835998,1000,40467-61301-34303
5326,GSM,77.430953979492,23.232650756835998,1000,40467-61301-43973
5327,UMTS,77.415848,23.281403,1000,40478-33031-19859625
5328,UMTS,77.436447143555,23.235397338867003,1000,40493-903-1565801
5329,UMTS,77.42546081543,23.238143920898,1000,40493-903-1547091
5330,UMTS,77.436447143555,23.234024047852,1000,40493-903-1535705
5331,UMTS,77.421341,23.25325,1000,40493-903-1544150
5332,UMTS,77.410354614258,23.243637084960998,1000,40493-903-1544230
5333,UMTS,77.415848,23.258743,1000,40493-903-1568814
5334,UMTS,77.416122,23.267258,1000,40493-903-1530305
5335,UMTS,77.423172,23.239517000000006,1000,40493-903-1545669
5336,UMTS,77.418594360352,23.255996704102,1000,40493-903-1544149
5337,UMTS,77.407608032227,23.242263793944996,1000,40493-903-1528144
5338,UMTS,77.454299926758,23.214797973632997,1000,40493-903-1564949
5339,UMTS,77.454299926758,23.216171264648,1000,40493-903-1545479
5340,UMTS,77.400741577148,23.243637084960998,1000,40493-903-1570103
5341,UMTS,77.396621704102,23.245010375977,1000,40493-903-1528146
5342,UMTS,77.38151550293,23.243637084960998,1000,40493-903-1545392
5343,UMTS,77.43988,23.232651,1525,40493-903-967325
5344,UMTS,77.432327,23.223495,1000,40493-903-967326
5345,UMTS,77.433975,23.22551,1000,40493-903-1545961
5346,UMTS,77.44606018066399,23.218917846680004,1000,40493-903-1545307
5347,UMTS,77.387695,23.244324,1000,40493-903-1537185
5348,UMTS,77.419967651367,23.242263793944996,1000,40493-903-1565900
5349,UMTS,77.446175,23.223724,1000,40493-903-1531844
5350,UMTS,77.45704650878899,23.218917846680004,1000,40493-903-1531284
5351,UMTS,77.455673217773,23.218917846680004,1000,40493-903-1531286
5352,UMTS,77.455673217773,23.217544555664002,1000,40493-903-1531285
5353,UMTS,77.418594360352,23.242263793944996,1000,40493-903-1559001
5354,UMTS,77.449493,23.218231,1000,40493-903-1545482
5355,UMTS,77.43919372558601,23.234024047852,1000,40493-903-1565800
5356,UMTS,77.413101,23.264923,1000,40493-903-1543852
5357,UMTS,77.429123,23.250046,1000,40493-903-1545361
5358,UMTS,77.444686889648,23.207931518555004,1000,40493-903-1545889
5359,UMTS,77.443314,23.240204,1000,40493-903-1510937
5360,GSM,77.454299926758,23.232650756835998,1000,40458-2131-13724
5361,GSM,77.454299926758,23.242263793944996,1000,40458-2141-14132
5362,GSM,77.399368286133,23.239517211914002,1000,40458-2131-17011
5363,GSM,77.397994995117,23.240890502930004,1000,40458-2131-13343
5364,LTE,77.363148,23.273849,1000,40478-41031-10298154
5365,GSM,77.444,23.177032,1000,40478-30976-12972
5366,UMTS,77.38140200000002,23.267144,2038,40467-61821-1223431
5367,GSM,77.44651800000003,23.213883,1000,40458-2141-14141
5368,GSM,77.44194,23.215485,1000,40458-2141-14281
5369,GSM,77.441940307617,23.214797973632997,1000,40458-2141-14282
5370,LTE,77.38472,23.214798,1000,40478-40081-10799915
5371,LTE,77.39936800000002,23.220291,1000,40478-40081-10800426
5372,LTE,77.434158,23.188705,1000,40478-42081-10797353
5373,LTE,77.396621704102,23.217544555664002,1000,40478-40081-10945578
5374,LTE,77.396621704102,23.217544555664002,1000,40478-40081-10786091
5375,GSM,77.380142,23.215942,1000,40478-30975-11904
5376,LTE,77.382065,23.214523,1000,40478-40081-10789931
5377,UMTS,77.43507385253899,23.217544555664002,1000,40467-61821-1223151
5378,UMTS,77.43507385253899,23.216171264648,1000,40467-61821-1212581
5379,GSM,77.38041700000002,23.214798,1000,40478-30975-13271
5380,LTE,77.43293800000002,23.181229,1130,40478-42081-10797354
5381,LTE,77.38014221191399,23.214797973632997,1000,40478-40081-10296361
5382,GSM,77.430953979492,23.214797973632997,1000,40467-61302-34343
5383,UMTS,77.496871948242,23.238143920898,1000,40493-903-14661
5384,GSM,77.496872,23.237045,1000,40458-2141-14462
5385,GSM,77.496871948242,23.238143920898,1000,40458-1012-62119
5386,GSM,77.496871948242,23.238143920898,1000,40458-2141-14661
5387,GSM,77.43782,23.252792000000003,1000,40478-30974-13422
5388,GSM,77.43690500000002,23.25325,1000,40478-30974-12531
5389,GSM,77.441254,23.25325,1000,40478-30974-13421
5390,GSM,77.43679,23.252907,1000,40478-30974-10202
5391,GSM,77.435761,23.253937,1000,40478-30974-10201
5392,GSM,77.437134,23.255997,1000,40478-30974-11042
5393,GSM,77.439194,23.252563,1000,40478-30974-11062
5394,LTE,77.432327270508,23.253250122070003,1000,40478-42031-10787883
5395,UMTS,77.451553,23.245468,3118,40493-903-1516968
5396,UMTS,77.404861450195,23.255996704102,1000,40458-3091-20260007
5397,UMTS,77.40623474121101,23.258743286132997,1000,40458-3091-20260486
5398,UMTS,77.40623474121101,23.282089233398,1000,40458-3091-20262637
5399,UMTS,77.410354614258,23.302688598632997,1000,40458-3091-20260165
5400,UMTS,77.432327270508,23.225784301757997,1000,40493-903-1545289
5401,GSM,77.44194,23.177261,1000,40478-30976-13312
5402,GSM,77.419967651367,23.293075561523,1000,40478-35500-11173
5403,LTE,77.40211486816399,23.262863159180004,1000,40478-40031-10787115
5404,LTE,77.40348815918,23.262863159180004,1000,40478-40031-10284291
5405,LTE,77.40211486816399,23.258743286132997,1000,40478-40031-11496746
5406,LTE,77.41584777832,23.275222778320003,1000,40478-40031-10902571
5407,LTE,77.400741577148,23.260116577148,1000,40478-40031-10787113
5408,LTE,77.41584777832,23.276596069335998,1000,40478-40031-10797058
5409,LTE,77.40348815918,23.260116577148,1000,40478-40031-11496745
5410,GSM,77.42147800000002,23.180466,1000,40478-30976-10112
5411,GSM,77.424755,23.179793,1000,40478-30976-11983
5412,GSM,77.422714233398,23.180465698242003,1000,40478-30976-13311
5413,GSM,77.422714233398,23.180465698242003,1000,40478-30976-10113
5414,UMTS,77.372589,23.185959,2139,40478-33081-20243825
5415,UMTS,77.37190246582,23.166732788085998,1000,40478-33081-20243826
5416,LTE,77.39250200000002,23.216629,1000,40478-40081-10789929
5417,LTE,77.39433299999997,23.213882,1000,40478-40081-10279977
5418,GSM,77.416122,23.190903,1000,40478-30976-10641
5419,LTE,77.429580688477,23.212051391602,1000,40478-41081-10830378
5420,LTE,77.41722106933601,23.184585571289002,1000,40478-42081-10781226
5421,LTE,77.41722106933601,23.195571899414002,1000,40478-41081-10780202
5422,LTE,77.42390400000002,23.205826,1000,40478-41081-10357290
5423,UMTS,77.45704650878899,23.257369995117003,1000,40493-903-1531517
5424,UMTS,77.437134,23.228531,1000,40493-903-967327
5425,UMTS,77.41722106933601,23.177719116210998,1000,40493-903-1531344
5426,UMTS,77.41722106933601,23.177719116210998,1000,40493-903-1528486
5427,UMTS,77.41722106933601,23.183212280273,1000,40493-903-1528474
5428,UMTS,77.449722,23.242264,1000,40493-903-1510933
5429,UMTS,77.457962,23.263779,1000,40493-903-1565551
5430,UMTS,77.43782043457,23.212051391602,1000,40493-903-1534864
5431,UMTS,77.44249,23.223038,1000,40493-903-1531846
5432,UMTS,77.458419799805,23.265609741210998,1000,40493-903-1545941
5433,UMTS,77.41722106933601,23.180465698242003,1000,40493-903-1537296
5434,UMTS,77.41722106933601,23.177719116210998,1000,40493-903-1543430
5435,UMTS,77.441940307617,23.232650756835998,1000,40493-903-967315
5436,UMTS,77.436447143555,23.212051391602,1000,40493-903-1526400
5437,UMTS,77.452926635742,23.251876831055004,1000,40493-903-1510928
5438,UMTS,77.441940307617,23.227157592773,1000,40493-903-37751888
5439,UMTS,77.41722106933601,23.190078735352,1000,40493-903-1536853
5440,UMTS,77.451553344727,23.250503540039002,1000,40493-903-1532975
5441,UMTS,77.440567016602,23.221664428710998,1000,40493-903-37751376
5442,UMTS,77.453908,23.235201,1000,40493-903-1531865
5443,UMTS,77.41722106933601,23.177719116210998,1000,40493-903-1545542
5444,UMTS,77.45841999999998,23.263113,1000,40493-903-1545372
5445,UMTS,77.421340942383,23.199691772460998,1000,40493-903-33816601
5446,GSM,77.422972,23.200121,1511,40478-38011-10843
5447,UMTS,77.350388,23.290329,1000,40493-903-1543482
5448,UMTS,77.413788,23.264236,1000,40493-903-1546971
5449,UMTS,77.414474487305,23.265609741210998,1000,40493-903-1531390
5450,UMTS,77.400741577148,23.236770629882997,1000,40493-903-1526420
5451,UMTS,77.384949,23.264236,1000,40493-903-1537184
5452,GSM,77.333450317383,23.271102905273,1000,40493-903-28476
5453,UMTS,77.496872,23.237228,1000,40493-903-14461
5454,GSM,77.496872,23.237045,1000,40458-2141-14031
5455,GSM,77.497068,23.239321,1000,40458-2141-14461
5456,GSM,77.496597,23.239517000000006,1075,40458-2131-17002
5457,GSM,77.418594,23.277283,1000,40493-7192-51634
5458,GSM,77.41996800000003,23.280029000000006,1000,40493-7192-30206
5459,GSM,77.419967651367,23.277969360352,1000,40493-7192-30207
5460,UMTS,77.422714233398,23.279342651367003,1000,40493-903-1568806
5461,UMTS,77.42408752441399,23.279342651367003,1000,40493-903-1566090
5462,UMTS,77.422714,23.278656,1000,40493-903-1558959
5463,UMTS,77.428894,23.276596,1000,40493-903-1568804
5464,UMTS,77.422028,23.280716,1000,40493-903-1566092
5465,UMTS,77.42408752441399,23.279342651367003,1000,40493-903-1566091
5466,UMTS,77.388381958008,23.264236450194996,1000,40458-3091-20260256
5467,UMTS,77.389755249023,23.265609741210998,1000,40458-3091-20261726
5468,UMTS,77.389755249023,23.266983032227,1000,40458-3091-20260255
5469,LTE,77.441940307617,23.177719116210998,1000,40478-42081-11768106
5470,LTE,77.43605500000002,23.176542,1000,40478-42081-10819113
5471,GSM,77.470779418945,23.327407836914002,1000,40478-35500-12802
5472,GSM,77.47215270996101,23.330154418944996,1000,40478-35500-11351
5473,GSM,77.42244000000002,23.180466,1000,40478-30976-11503
5474,GSM,77.422714,23.18074,1000,40478-30976-12761
5475,GSM,77.476616,23.250504,1000,40478-35501-13372
5476,GSM,77.433701,23.190353,1000,40478-30976-10833
5477,GSM,77.34031677246101,23.304061889648,1000,40478-30973-10553
5478,UMTS,77.432327270508,23.216171264648,1000,40467-61821-1213811
5479,GSM,77.39112854003899,23.214797973632997,1000,40467-61302-43871
5480,GSM,77.39112854003899,23.214797973632997,1000,40467-61302-34252
5481,GSM,77.39112854003899,23.214797973632997,1000,40467-61302-43872
5482,GSM,77.39112854003899,23.214797973632997,1000,40467-61302-43873
5483,UMTS,77.43013,23.256271,1000,40493-903-1534855
5484,UMTS,77.429581,23.256168,1000,40493-903-1545319
5485,UMTS,77.485885620117,23.283462524414002,1000,40493-903-1565371
5486,UMTS,77.484512329102,23.308181762694996,1000,40493-903-1533375
5487,UMTS,77.47215270996101,23.279342651367003,1000,40493-903-1537234
5488,GSM,77.422714233398,23.264236450194996,1000,40493-7192-58674
5489,GSM,77.430954,23.258057,1000,40478-30974-11831
5490,UMTS,77.429580688477,23.260116577148,1000,40493-903-1565089
5491,UMTS,77.426834106445,23.262863159180004,1000,40493-903-1565949
5492,UMTS,77.465286254883,23.268356323242003,1000,40493-903-1547078
5493,UMTS,77.432327270508,23.251876831055004,1000,40493-903-37750352
5494,UMTS,77.42546081543,23.264236450194996,1000,40493-903-1565951
5495,UMTS,77.426834106445,23.262863159180004,1000,40493-903-1565950
5496,UMTS,77.430953979492,23.260116577148,1000,40493-903-1565921
5497,UMTS,77.421340942383,23.264236450194996,1000,40493-903-1546970
5498,UMTS,77.41310119628899,23.265609741210998,1000,40493-903-1530304
5499,UMTS,77.452926635742,23.251876831055004,1000,40493-903-1531515
5500,UMTS,77.430953979492,23.260116577148,1000,40493-903-1565091
5501,UMTS,77.465286254883,23.268356323242003,1000,40493-903-1565380
5502,UMTS,77.45979309082,23.266983032227,1000,40493-903-1530941
5503,UMTS,77.43782043457,23.253250122070003,1000,40493-903-1569720
5504,GSM,77.496871948242,23.236770629882997,1000,40458-1012-62118
5505,GSM,77.429580688477,23.266983032227,1000,40458-2131-13532
5506,GSM,77.376022338867,23.271102905273,1000,40467-61301-43811
5507,GSM,77.398682,23.240891,1000,40467-61302-34181
5508,GSM,77.396622,23.244324,1000,40467-61302-34186
5509,GSM,77.394562,23.248444,1000,40467-61302-34182
5510,GSM,77.396622,23.244324,1000,40467-61302-34185
5511,GSM,77.396621704102,23.243637084960998,1000,40467-61302-34184
5512,GSM,77.398682,23.240891,1000,40467-61302-34183
5513,UMTS,77.40898100000003,23.259293,1000,40467-61821-1223441
5514,GSM,77.26203918457,23.247756958007997,1000,40467-61302-33153
5515,GSM,77.293623,23.255313,3334,40467-61301-34193
5516,GSM,77.26203918457,23.247756958007997,1000,40467-61302-33353
5517,UMTS,77.45979309082,23.195571899414002,1000,40458-3091-20261855
5518,UMTS,77.47215270996101,23.195571899414002,1000,40458-3091-20262035
5519,UMTS,77.43919372558601,23.217544555664002,1000,40458-3091-20262145
5520,UMTS,77.465286254883,23.195571899414002,1000,40458-3091-20260016
5521,UMTS,77.473526000977,23.194198608398,1000,40458-3091-20260015
5522,UMTS,77.42408752441399,23.251876831055004,1000,40458-3091-20259776
5523,GSM,77.43919372558601,23.217544555664002,1000,40458-2131-13943
5524,GSM,77.43919372558601,23.217544555664002,1000,40458-2131-13941
5525,UMTS,77.46803283691399,23.250503540039002,1000,40493-903-14891
5526,LTE,77.416763,23.195114,1000,40478-41081-10819882
5527,GSM,77.432327270508,23.246383666992003,1000,40467-61301-43993
5528,GSM,77.432327270508,23.246383666992003,1000,40467-61301-43992
5529,UMTS,77.41722106933601,23.276596069335998,1000,40493-903-1545451
5530,UMTS,77.415848,23.274536,1000,40493-903-1537225
5531,UMTS,77.41722106933601,23.276596069335998,1000,40493-903-1545450
5532,UMTS,77.40623474121101,23.240890502930004,1000,40467-61821-1223671
5533,LTE,77.496871948242,23.249130249023,1000,40478-43031-10807850
5534,LTE,77.502365112305,23.251876831055004,1000,40478-43031-10280233
5535,LTE,77.50373840332,23.253250122070003,1000,40478-43031-10887211
5536,LTE,77.51609802246101,23.251876831055004,1000,40478-43031-10842667
5537,LTE,77.49000549316399,23.249130249023,1000,40478-43031-11466026
5538,LTE,77.502365112305,23.251876831055004,1000,40478-43031-10887210
5539,LTE,77.49412536621101,23.249130249023,1000,40478-43031-10807851
5540,LTE,77.52571105957,23.251876831055004,1000,40478-43031-10842666
5541,LTE,77.485886,23.24913,1000,40478-43031-10788906
5542,LTE,77.488632202148,23.250503540039002,1000,40478-43031-11466027
5543,LTE,77.499618530273,23.249130249023,1000,40478-43031-10280234
5544,LTE,77.507858276367,23.253250122070003,1000,40478-43031-10887209
5545,GSM,77.41722106933601,23.181838989257997,1000,40458-2141-14972
5546,GSM,77.41722106933601,23.181838989257997,1000,40458-2141-14653
5547,GSM,77.41722106933601,23.181838989257997,1000,40458-2141-14061
5548,GSM,77.41722106933601,23.181838989257997,1000,40458-2141-14671
5549,GSM,77.41722106933601,23.181838989257997,1000,40458-2141-14673
5550,UMTS,77.45704650878899,23.268356323242003,1000,40467-61821-1213070
5551,GSM,77.46116638183601,23.261489868164002,1000,40467-61302-34281
5552,GSM,77.46116638183601,23.261489868164002,1000,40467-61302-34283
5553,GSM,77.424872,23.196095,1000,40478-38011-11812
5554,UMTS,77.48313903808601,23.338394165039002,1000,40493-903-1533376
5555,UMTS,77.40211486816399,23.234024047852,1000,40493-903-1533306
5556,UMTS,77.399368286133,23.257369995117003,1000,40478-33031-19880076
5557,UMTS,77.43164300000002,23.237458,2850,40478-33031-19879504
5558,GSM,77.399368286133,23.235397338867003,1000,40478-30975-10063
5559,GSM,77.419651,23.18205,1000,40478-30976-11122
5560,LTE,77.43507385253899,23.234024047852,1000,40478-40081-10908971
5561,GSM,77.411041,23.220978,1000,40478-30975-10921
5562,UMTS,77.476272583008,23.190078735352,1000,40493-903-1512270
5563,UMTS,77.418594360352,23.190078735352,1000,40493-903-1545522
5564,UMTS,77.399368286133,23.238143920898,1000,40493-903-967314
5565,UMTS,77.476272583008,23.190078735352,1000,40493-903-1545780
5566,UMTS,77.476272583008,23.190078735352,1000,40493-903-1565711
5567,GSM,77.50099182128899,23.250503540039002,1000,40458-2131-13632
5568,UMTS,77.419967651367,23.180465698242003,1000,40478-33081-20206415
5569,GSM,77.412643,23.255997,1000,40478-30974-11591
5570,UMTS,77.408981323242,23.242263793944996,1000,40478-33031-20206827
5571,LTE,77.27165222168,23.302688598632997,1000,40478-41031-10906923
5572,LTE,77.275772094727,23.302688598632997,1000,40478-41031-10762027
5573,GSM,77.273025512695,23.302688598632997,1000,40478-30973-12473
5574,GSM,77.27439880371101,23.302688598632997,1000,40478-30973-12463
5575,UMTS,77.452926635742,23.315048217773,1000,40467-61821-1213039
5576,GSM,77.414474,23.185468,1000,40478-30976-22163
5577,UMTS,77.411727905273,23.187332153320003,1000,40478-33081-20189677
5578,UMTS,77.417221,23.196716,1000,40478-33081-20189676
5579,GSM,77.485886,23.250504,1000,40478-35501-10244
5580,GSM,77.50305,23.161927,3851,40478-30976-11381
5581,GSM,77.502364,23.152313,2802,40478-30976-12242
5582,GSM,77.506025,23.168106,4592,40478-30976-2863
5583,LTE,77.465286254883,23.268356323242003,1000,40478-43031-10301481
5584,LTE,77.46940612793,23.268356323242003,1000,40478-43031-10911530
5585,GSM,77.414474,23.191109,1000,40478-38011-11572
5586,UMTS,77.46528599999998,23.266983,1000,40478-33031-19859815
5587,GSM,77.48176574707,23.144760131835998,1000,40493-2198-57842
5588,GSM,77.429580688477,23.257369995117003,1000,40467-61301-34325
5589,GSM,77.474841,23.160024,1000,40478-30976-10432
5590,GSM,77.429580688477,23.269729614257997,1000,40493-7193-39692
5591,LTE,77.45704650878899,23.260116577148,1000,40478-43031-10799147
5592,GSM,77.429581,23.252335,1000,40478-30974-12433
5593,GSM,77.433243,23.250046,1000,40478-30974-11782
5594,LTE,77.460892,23.216171,1000,40478-41081-10785577
5595,LTE,77.455444,23.216171,1000,40478-41081-10754858
5596,LTE,77.451553,23.216171,1000,40478-41081-10754859
5597,LTE,77.448307,23.217794,1000,40478-41081-10790697
5598,LTE,77.457504,23.215256,1000,40478-41081-10805802
5599,LTE,77.485885620117,23.232650756835998,1000,40478-43031-10865195
5600,LTE,77.49137900000002,23.244324,1000,40478-43031-11967275
5601,LTE,77.485885620117,23.240890502930004,1000,40478-43031-11967274
5602,LTE,77.482452,23.240891,1000,40478-43031-10784297
5603,LTE,77.487258911133,23.224411010742003,1000,40478-43031-10792491
5604,LTE,77.487258911133,23.239517211914002,1000,40478-43031-10865193
5605,LTE,77.485885620117,23.232650756835998,1000,40478-43031-10792489
5606,LTE,77.488632202148,23.242263793944996,1000,40478-43031-10780971
5607,LTE,77.46940612793,23.232650756835998,1000,40478-43031-10784041
5608,LTE,77.47215270996101,23.235397338867003,1000,40478-43031-10784298
5609,LTE,77.47901916503899,23.245010375977,1000,40478-43031-10917418
5610,LTE,77.451553344727,23.232650756835998,1000,40478-40081-11500034
5611,GSM,77.460915,23.231891,1000,40478-30932-11334
5612,GSM,77.432327270508,23.265609741210998,1000,40467-61301-32672
5613,UMTS,77.424774,23.212051,1000,40493-903-1536855
5614,UMTS,77.415848,23.24295,1000,40493-903-1530298
5615,GSM,77.440567016602,23.306808471680004,1000,40478-35500-13511
5616,LTE,77.422714233398,23.183212280273,1000,40478-42081-10336297
5617,GSM,77.422714233398,23.181838989257997,1000,40478-33081-13411
5618,LTE,77.430953979492,23.251876831055004,1000,40478-42031-10917675
5619,LTE,77.443313598633,23.212051391602,1000,40478-41081-10756137
5620,LTE,77.432327,23.194885,1000,40478-41081-11921451
5621,LTE,77.444686889648,23.207931518555004,1000,40478-41081-10756138
5622,LTE,77.44386300000002,23.216721,1000,40478-41081-10910506
5623,LTE,77.45704650878899,23.221664428710998,1000,40478-41081-10805801
5624,LTE,77.433701,23.20597,1000,40478-41081-10793257
5625,LTE,77.451553344727,23.217544555664002,1000,40478-41081-10754857
5626,LTE,77.44606,23.204727,1000,40478-41081-10799401
5627,LTE,77.42546081543,23.199691772460998,1000,40478-41081-10273065
